,text,label
2087,quarter fry,unknown
2088,cube fry,unknown
2089,slice fry,unknown
2090,carve fry,unknown
2091,grate fry,unknown
2092,squeeze fry,unknown
2093,sprinkle fry,unknown
2094,cook fry,unknown
2095,chill fry,unknown
2096,bake stir,unknown
2097,fry stir,unknown
2098,stir stir,unknown
2099,roast stir,unknown
2100,I Understand,acknowledge
2101,I Understand,acknowledge
2102,I Understand,acknowledge
2103,I Understand,acknowledge
2104,I Understand,acknowledge
2105,I Understand,acknowledge
2106,I Understand,acknowledge
2107,I Understand,acknowledge
2108,I Understand,acknowledge
2109,I Understand,acknowledge
2110,I Understand,acknowledge
2111,I Understand,acknowledge
2112,I Understand,acknowledge
2113,I Understand,acknowledge
2114,I Understand,acknowledge
2115,I Understand,acknowledge
2116,I Understand,acknowledge
2117,I Understand,acknowledge
2118,I Understand,acknowledge
2119,I Understand,acknowledge
2120,I Understand,acknowledge
2121,I Understand,acknowledge
2122,I Understand,acknowledge
2123,I Understand,acknowledge
2124,I Understand,acknowledge
2125,I Understand,acknowledge
2126,I Understand,acknowledge
2127,I Understand,acknowledge
2128,I Understand,acknowledge
2129,I Understand,acknowledge
2130,I Understand,acknowledge
2131,I Understand,acknowledge
2132,I Understand,acknowledge
2133,I Understand,acknowledge
2134,I Understand,acknowledge
2135,I Understand,acknowledge
2136,I Understand,acknowledge
2137,I Understand,acknowledge
2138,I Understand,acknowledge
2139,I Understand,acknowledge
2140,I Understand,acknowledge
2141,I Understand,acknowledge
2142,I Understand,acknowledge
2143,I Understand,acknowledge
2144,I Understand,acknowledge
2145,I Understand,acknowledge
2146,I Understand,acknowledge
2147,I Understand,acknowledge
2148,I Understand,acknowledge
2149,I Understand,acknowledge
2150,I Understand,acknowledge
2151,Alright,acknowledge
2152,Alright,acknowledge
2153,Alright,acknowledge
2154,Alright,acknowledge
2155,Alright,acknowledge
2156,Alright,acknowledge
2157,Alright,acknowledge
2158,Alright,acknowledge
2159,Alright,acknowledge
2160,Alright,acknowledge
2161,Alright,acknowledge
2162,Alright,acknowledge
2163,Alright,acknowledge
2164,Alright,acknowledge
2165,Alright,acknowledge
2166,Alright,acknowledge
2167,Alright,acknowledge
2168,Alright,acknowledge
2169,Alright,acknowledge
2170,Alright,acknowledge
2171,Alright,acknowledge
2172,Alright,acknowledge
2173,Alright,acknowledge
2174,Alright,acknowledge
2175,Alright,acknowledge
2176,Alright,acknowledge
2177,Alright,acknowledge
2178,Alright,acknowledge
2179,Alright,acknowledge
2180,Alright,acknowledge
2181,Alright,acknowledge
2182,Alright,acknowledge
2183,Alright,acknowledge
2184,Alright,acknowledge
2185,Alright,acknowledge
2186,Alright,acknowledge
2187,Alright,acknowledge
2188,Alright,acknowledge
2189,Alright,acknowledge
2190,Alright,acknowledge
2191,Alright,acknowledge
2192,Alright,acknowledge
2193,Alright,acknowledge
2194,Alright,acknowledge
2195,Alright,acknowledge
2196,Alright,acknowledge
2197,Alright,acknowledge
2198,Alright,acknowledge
2199,Alright,acknowledge
2200,Alright,acknowledge
2201,Alright,acknowledge
2202,All right,acknowledge
2203,All right,acknowledge
2204,All right,acknowledge
2205,All right,acknowledge
2206,All right,acknowledge
2207,All right,acknowledge
2208,All right,acknowledge
2209,All right,acknowledge
2210,All right,acknowledge
2211,All right,acknowledge
2212,All right,acknowledge
2213,All right,acknowledge
2214,All right,acknowledge
2215,All right,acknowledge
2216,All right,acknowledge
2217,All right,acknowledge
2218,All right,acknowledge
2219,All right,acknowledge
2220,All right,acknowledge
2221,All right,acknowledge
2222,All right,acknowledge
2223,All right,acknowledge
2224,All right,acknowledge
2225,All right,acknowledge
2226,All right,acknowledge
2227,All right,acknowledge
2228,All right,acknowledge
2229,All right,acknowledge
2230,All right,acknowledge
2231,All right,acknowledge
2232,All right,acknowledge
2233,All right,acknowledge
2234,All right,acknowledge
2235,All right,acknowledge
2236,All right,acknowledge
2237,All right,acknowledge
2238,All right,acknowledge
2239,All right,acknowledge
2240,All right,acknowledge
2241,All right,acknowledge
2242,All right,acknowledge
2243,All right,acknowledge
2244,All right,acknowledge
2245,All right,acknowledge
2246,All right,acknowledge
2247,All right,acknowledge
2248,All right,acknowledge
2249,All right,acknowledge
2250,All right,acknowledge
2251,All right,acknowledge
2252,All right,acknowledge
2253,okey-dokey,acknowledge
2254,okey-dokey,acknowledge
2255,okey-dokey,acknowledge
2256,okey-dokey,acknowledge
2257,okey-dokey,acknowledge
2258,okey-dokey,acknowledge
2259,okey-dokey,acknowledge
2260,okey-dokey,acknowledge
2261,okey-dokey,acknowledge
2262,okey-dokey,acknowledge
2263,okey-dokey,acknowledge
2264,okey-dokey,acknowledge
2265,okey-dokey,acknowledge
2266,okey-dokey,acknowledge
2267,okey-dokey,acknowledge
2268,okey-dokey,acknowledge
2269,okey-dokey,acknowledge
2270,okey-dokey,acknowledge
2271,okey-dokey,acknowledge
2272,okey-dokey,acknowledge
2273,okey-dokey,acknowledge
2274,okey-dokey,acknowledge
2275,okey-dokey,acknowledge
2276,okey-dokey,acknowledge
2277,okey-dokey,acknowledge
2278,okey-dokey,acknowledge
2279,okey-dokey,acknowledge
2280,okey-dokey,acknowledge
2281,okey-dokey,acknowledge
2282,okey-dokey,acknowledge
2283,okey-dokey,acknowledge
2284,okey-dokey,acknowledge
2285,okey-dokey,acknowledge
2286,okey-dokey,acknowledge
2287,okey-dokey,acknowledge
2288,okey-dokey,acknowledge
2289,okey-dokey,acknowledge
2290,okey-dokey,acknowledge
2291,okey-dokey,acknowledge
2292,okey-dokey,acknowledge
2293,okey-dokey,acknowledge
2294,okey-dokey,acknowledge
2295,okey-dokey,acknowledge
2296,okey-dokey,acknowledge
2297,okey-dokey,acknowledge
2298,okey-dokey,acknowledge
2299,okey-dokey,acknowledge
2300,okey-dokey,acknowledge
2301,okey-dokey,acknowledge
2302,okey-dokey,acknowledge
2303,okey-dokey,acknowledge
2304,uh-huh,acknowledge
2305,uh-huh,acknowledge
2306,uh-huh,acknowledge
2307,uh-huh,acknowledge
2308,uh-huh,acknowledge
2309,uh-huh,acknowledge
2310,uh-huh,acknowledge
2311,uh-huh,acknowledge
2312,uh-huh,acknowledge
2313,uh-huh,acknowledge
2314,uh-huh,acknowledge
2315,uh-huh,acknowledge
2316,uh-huh,acknowledge
2317,uh-huh,acknowledge
2318,uh-huh,acknowledge
2319,uh-huh,acknowledge
2320,uh-huh,acknowledge
2321,uh-huh,acknowledge
2322,uh-huh,acknowledge
2323,uh-huh,acknowledge
2324,uh-huh,acknowledge
2325,uh-huh,acknowledge
2326,uh-huh,acknowledge
2327,uh-huh,acknowledge
2328,uh-huh,acknowledge
2329,uh-huh,acknowledge
2330,uh-huh,acknowledge
2331,uh-huh,acknowledge
2332,uh-huh,acknowledge
2333,uh-huh,acknowledge
2334,uh-huh,acknowledge
2335,uh-huh,acknowledge
2336,uh-huh,acknowledge
2337,uh-huh,acknowledge
2338,uh-huh,acknowledge
2339,uh-huh,acknowledge
2340,uh-huh,acknowledge
2341,uh-huh,acknowledge
2342,uh-huh,acknowledge
2343,uh-huh,acknowledge
2344,uh-huh,acknowledge
2345,uh-huh,acknowledge
2346,uh-huh,acknowledge
2347,uh-huh,acknowledge
2348,uh-huh,acknowledge
2349,uh-huh,acknowledge
2350,uh-huh,acknowledge
2351,uh-huh,acknowledge
2352,uh-huh,acknowledge
2353,uh-huh,acknowledge
2354,uh-huh,acknowledge
2355,Thank you,acknowledge
2356,Thank you,acknowledge
2357,Thank you,acknowledge
2358,Thank you,acknowledge
2359,Thank you,acknowledge
2360,Thank you,acknowledge
2361,Thank you,acknowledge
2362,Thank you,acknowledge
2363,Thank you,acknowledge
2364,Thank you,acknowledge
2365,Thank you,acknowledge
2366,Thank you,acknowledge
2367,Thank you,acknowledge
2368,Thank you,acknowledge
2369,Thank you,acknowledge
2370,Thank you,acknowledge
2371,Thank you,acknowledge
2372,Thank you,acknowledge
2373,Thank you,acknowledge
2374,Thank you,acknowledge
2375,Thank you,acknowledge
2376,Thank you,acknowledge
2377,Thank you,acknowledge
2378,Thank you,acknowledge
2379,Thank you,acknowledge
2380,Thank you,acknowledge
2381,Thank you,acknowledge
2382,Thank you,acknowledge
2383,Thank you,acknowledge
2384,Thank you,acknowledge
2385,Thank you,acknowledge
2386,Thank you,acknowledge
2387,Thank you,acknowledge
2388,Thank you,acknowledge
2389,Thank you,acknowledge
2390,Thank you,acknowledge
2391,Thank you,acknowledge
2392,Thank you,acknowledge
2393,Thank you,acknowledge
2394,Thank you,acknowledge
2395,Thank you,acknowledge
2396,Thank you,acknowledge
2397,Thank you,acknowledge
2398,Thank you,acknowledge
2399,Thank you,acknowledge
